,Mass,Radius,Luminosity,Pressure,Temperature,Density,epsilon,nabla,"radiative=1, convetice=0"
1766,7.025405463641898e+32,14320143558.897305,6.891518788407465e+33,6.026551441939783e+16,10894324.819856014,40.93919201328384,2.688905603063431,0.2859947997921611,0.0
1767,7.029383609429698e+32,14323920557.307241,6.892588873984154e+33,6.023020653109859e+16,10892499.98665673,40.92206347981897,2.685775245105661,0.28595063445102026,0.0
1768,7.0333617552175e+32,14327697148.644402,6.893657711426428e+33,6.019491590342866e+16,10890675.56399636,40.90493938876149,2.682648347609035,0.2859064778298157,0.0
1769,7.0373399010053e+32,14331473333.619886,6.89472530203961e+33,6.015964252659189e+16,10888851.551529955,40.887819738925884,2.6795249065925395,0.28586232992410765,0.0
1770,7.0413180467931e+32,14335249112.945076,6.895791647128067e+33,6.012438639079768e+16,10887027.94891277,40.870704529125625,2.6764049180802423,0.28581819072949866,0.0
1771,7.045296192580901e+32,14339024487.331627,6.896856747995202e+33,6.0089147486261016e+16,10885204.755800266,40.85359375817325,2.673288378101319,0.28577406024162894,0.0
1772,7.049274338368701e+32,14342799457.491453,6.897920605943464e+33,6.005392580320248e+16,10883381.971848115,40.83648742488034,2.6701752826900687,0.28572993845618083,0.0
1773,7.053252484156501e+32,14346574024.136751,6.898983222274347e+33,6.00187213318482e+16,10881559.596712198,40.81938552805748,2.6670656278858593,0.28568582536887505,0.0
1774,7.057230629944303e+32,14350348187.97999,6.90004459828838e+33,5.998353406242988e+16,10879737.6300486,40.802288066514336,2.663959409733156,0.2856417209754724,0.0
1775,7.061208775732103e+32,14354121949.733898,6.901104735285139e+33,5.994836398518485e+16,10877916.071513616,40.78519503905959,2.6608566242814904,0.28559762527177185,0.0
1776,7.065186921519903e+32,14357895310.111488,6.902163634563242e+33,5.9913211090355944e+16,10876094.92076375,40.76810644450098,2.657757267585486,0.2855535382536118,0.0
1777,7.069165067307704e+32,14361668269.82604,6.903221297420349e+33,5.987807536819161e+16,10874274.177455712,40.75102228164528,2.654661335704804,0.2855094599168699,0.0
1778,7.073143213095504e+32,14365440829.591103,6.90427772515316e+33,5.984295680894589e+16,10872453.841246424,40.733942549298334,2.6515688247041735,0.28546539025746037,0.0
1779,7.077121358883304e+32,14369212990.120497,6.905332919057419e+33,5.980785540287837e+16,10870633.911793008,40.716867246265046,2.648479730653376,0.2854213292713389,0.0
1780,7.081099504671106e+32,14372984752.128319,6.906386880427912e+33,5.97727711402542e+16,10868814.388752803,40.69979637134934,2.6453940496272157,0.28537727695449544,0.0
1781,7.085077650458906e+32,14376756116.328932,6.907439610558467e+33,5.973770401134416e+16,10866995.27178335,40.68272992335423,2.6423117777055447,0.28533323330296007,0.0
1782,7.089055796246707e+32,14380527083.436974,6.908491110741953e+33,5.970265400642456e+16,10865176.560542399,40.6656679010818,2.639232910973251,0.28528919831280003,0.0
1783,7.093033942034507e+32,14384297654.16735,6.909541382270282e+33,5.966762111577731e+16,10863358.254687913,40.648610303333164,2.6361574455202272,0.28524517198011873,0.0
1784,7.097012087822307e+32,14388067829.235243,6.91059042643441e+33,5.963260532968989e+16,10861540.353878053,40.63155712890854,2.6330853774413723,0.2852011543010581,0.0
1785,7.100990233610109e+32,14391837609.356102,6.911638244524333e+33,5.959760663845532e+16,10859722.857771197,40.61450837660719,2.6300167028366106,0.2851571452717956,0.0
1786,7.104968379397909e+32,14395606995.24565,6.912684837829089e+33,5.9562625032372264e+16,10857905.766025927,40.59746404522746,2.6269514178108495,0.2851131448885466,0.0
1787,7.108946525185709e+32,14399375987.619877,6.913730207636757e+33,5.952766050174492e+16,10856089.078301035,40.580424133566794,2.6238895184739923,0.28506915314756137,0.0
1788,7.11292467097351e+32,14403144587.195053,6.914774355234464e+33,5.949271303688306e+16,10854272.794255517,40.563388640421664,2.6208310009409224,0.28502517004512734,0.0
1789,7.11690281676131e+32,14406912794.687714,6.915817281908371e+33,5.945778262810204e+16,10852456.913548583,40.54635756458765,2.6177758613315,0.28498119557756774,0.0
1790,7.12088096254911e+32,14410680610.814665,6.916858988943687e+33,5.94228692657228e+16,10850641.435839646,40.52933090485944,2.614724095770557,0.2849372297412405,0.0
1791,7.124859108336912e+32,14414448036.292988,6.917899477624661e+33,5.938797294007183e+16,10848826.360788325,40.51230866003077,2.611675700387883,0.2848932725325415,0.0
1792,7.128837254124712e+32,14418215071.840033,6.918938749234584e+33,5.935309364148125e+16,10847011.688054457,40.4952908288945,2.6086306713182377,0.2848493239478979,0.0
1793,7.132815399912512e+32,14421981718.173422,6.91997680505579e+33,5.9318231360288696e+16,10845197.417298077,40.47827741024255,2.605589004701311,0.2848053839837761,0.0
1794,7.136793545700314e+32,14425747976.011051,6.921013646369656e+33,5.92833860868374e+16,10843383.548179429,40.46126840286594,2.602550696681727,0.2847614526366745,0.0
1795,7.140771691488114e+32,14429513846.071083,6.922049274456596e+33,5.92485578114762e+16,10841570.080358973,40.44426380555482,2.599515743409074,0.2847175299031268,0.0
1796,7.144749837275915e+32,14433279329.071957,6.923083690596074e+33,5.921374652455945e+16,10839757.013497368,40.42726361709839,2.59648414103784,0.2846736157797007,0.0
1797,7.148727983063715e+32,14437044425.732376,6.92411689606659e+33,5.9178952216447144e+16,10837944.347255483,40.41026783628501,2.5934558857274457,0.28462971026300005,0.0
1798,7.152706128851515e+32,14440809136.771326,6.925148892145689e+33,5.914417487750482e+16,10836132.0812944,40.393276461902104,2.590430973642225,0.2845858133496596,0.0
1799,7.156684274639317e+32,14444573462.908054,6.926179680109957e+33,5.910941449810356e+16,10834320.215275405,40.376289492736184,2.5874094009514046,0.28454192503634945,0.0
1800,7.160662420427117e+32,14448337404.862085,6.927209261235021e+33,5.9074671068620104e+16,10832508.748859989,40.35930692757296,2.5843911638291193,0.28449804531977335,0.0
1801,7.164640566214917e+32,14452100963.353212,6.928237636795555e+33,5.90399445794367e+16,10830697.681709858,40.342328765197166,2.5813762584543958,0.28445417419666746,0.0
1802,7.168618712002718e+32,14455864139.1015,6.92926480806527e+33,5.900523502094118e+16,10828887.013486918,40.325355004392705,2.578364681011153,0.28441031166380215,0.0
1803,7.172596857790518e+32,14459626932.827286,6.93029077631692e+33,5.897054238352699e+16,10827076.74385329,40.30838564394258,2.575356427688164,0.28436645771797914,0.0
1804,7.176575003578319e+32,14463389345.251179,6.931315542822302e+33,5.893586665759311e+16,10825266.8724713,40.2914206826289,2.572351494679102,0.2843226123560341,0.0
1805,7.18055314936612e+32,14467151377.094057,6.932339108852259e+33,5.890120783354411e+16,10823457.399003481,40.27446011923294,2.569349878182484,0.2842787755748345,0.0
1806,7.18453129515392e+32,14470913029.077074,6.933361475676668e+33,5.886656590179016e+16,10821648.323112577,40.257503952535075,2.5663515744016854,0.2842349473712795,0.0
1807,7.188509440941722e+32,14474674301.921652,6.934382644564454e+33,5.883194085274695e+16,10819839.644461537,40.24055218131481,2.563356579544937,0.28419112774230093,0.0
1808,7.192487586729522e+32,14478435196.349482,6.935402616783582e+33,5.879733267683582e+16,10818031.36271352,40.223604804350806,2.560364889825322,0.2841473166848623,0.0
1809,7.196465732517322e+32,14482195713.082533,6.936421393601062e+33,5.876274136448363e+16,10816223.47753189,40.20666182042083,2.557376501460735,0.28410351419595903,0.0
1810,7.200443878305123e+32,14485955852.84304,6.937438976282941e+33,5.872816690612281e+16,10814415.98858022,40.18972322830178,2.5543914106739236,0.28405972027261656,0.0
1811,7.204422024092923e+32,14489715616.353514,6.938455366094313e+33,5.869360929219142e+16,10812608.895522295,40.172789026769756,2.5514096136924422,0.2840159349118924,0.0
1812,7.208400169880723e+32,14493475004.336731,6.939470564299312e+33,5.8659068513133064e+16,10810802.198022105,40.155859214599936,2.5484311067486782,0.28397215811087556,0.0
1813,7.212378315668525e+32,14497234017.515747,6.940484572161114e+33,5.86245445593969e+16,10808995.895743845,40.138933790566675,2.5454558860797962,0.28392838986668456,0.0
1814,7.216356461456325e+32,14500992656.613882,6.941497390941936e+33,5.8590037421437704e+16,10807189.988351922,40.12201275344348,2.5424839479277983,0.2838846301764696,0.0
1815,7.220334607244125e+32,14504750922.35473,6.942509021903041e+33,5.85555470897158e+16,10805384.475510953,40.10509610200299,2.5395152885394654,0.2838408790374091,0.0
1816,7.224312753031926e+32,14508508815.462158,6.94351946630473e+33,5.852107355469709e+16,10803579.356885755,40.08818383501701,2.536549904166358,0.283797136446714,0.0
1817,7.228290898819726e+32,14512266336.660303,6.944528725406349e+33,5.848661680685308e+16,10801774.63214136,40.07127595125655,2.5335877910648428,0.28375340240162455,0.0
1818,7.232269044607526e+32,14516023486.673573,6.945536800466285e+33,5.845217683666082e+16,10799970.300943006,40.05437244949168,2.530628945496033,0.28370967689940907,0.0
1819,7.236247190395328e+32,14519780266.226648,6.946543692741967e+33,5.841775363460293e+16,10798166.362956136,40.03747332849171,2.5276733637258237,0.2836659599373674,0.0
1820,7.240225336183128e+32,14523536676.04448,6.947549403489865e+33,5.838334719116765e+16,10796362.817846408,40.0205785870251,2.5247210420248716,0.2836222515128269,0.0
1821,7.24420348197093e+32,14527292716.852293,6.948553933965495e+33,5.8348957496848744e+16,10794559.66527968,40.00368822385947,2.5217719766685907,0.2835785516231459,0.0
1822,7.24818162775873e+32,14531048389.375578,6.94955728542341e+33,5.83145845421456e+16,10792756.904922025,39.98680223776161,2.5188261639371303,0.28353486026570945,0.0
1823,7.25215977354653e+32,14534803694.340103,6.95055945911721e+33,5.828022831756315e+16,10790954.536439719,39.96992062749751,2.515883600115395,0.2834911774379326,0.0
1824,7.256137919334331e+32,14538558632.471909,6.951560456299532e+33,5.82458888136119e+16,10789152.559499245,39.95304339183228,2.5129442814930094,0.2834475031372593,0.0
1825,7.260116065122131e+32,14542313204.497297,6.952560278222061e+33,5.821156602080796e+16,10787350.9737673,39.93617052953028,2.510008204364336,0.28340383736116026,0.0
1826,7.264094210909931e+32,14546067411.142853,6.953558926135519e+33,5.817725992967299e+16,10785549.778910782,39.91930203935501,2.5070753650284563,0.2833601801071354,0.0
1827,7.268072356697733e+32,14549821253.135427,6.954556401289674e+33,5.814297053073423e+16,10783748.974596802,39.902437920069175,2.504145759789164,0.2833165313727123,0.0
1828,7.272050502485533e+32,14553574731.202143,6.955552704933333e+33,5.810869781452451e+16,10781948.560492681,39.88557817043462,2.50121938495496,0.28327289115544535,0.0
1829,7.276028648273333e+32,14557327846.070393,6.956547838314347e+33,5.807444177158223e+16,10780148.53626594,39.868722789212455,2.498296236839046,0.2832292594529181,0.0
1830,7.280006794061134e+32,14561080598.467846,6.957541802679609e+33,5.804020239245134e+16,10778348.901584312,39.85187177516294,2.495376311759319,0.283185636262739,0.0
1831,7.283984939848934e+32,14564832989.122437,6.958534599275054e+33,5.800597966768142e+16,10776549.656115742,39.83502512704553,2.4924596060383566,0.2831420215825457,0.0
1832,7.287963085636734e+32,14568585018.762377,6.959526229345658e+33,5.7971773587827576e+16,10774750.799528377,39.818182843618885,2.489546116003424,0.28309841541000186,0.0
1833,7.291941231424536e+32,14572336688.116146,6.960516694135441e+33,5.7937584143450504e+16,10772952.331490573,39.80134492364088,2.4866358379864657,0.2830548177427983,0.0
1834,7.295919377212336e+32,14576087997.912493,6.961505994887464e+33,5.79034113251165e+16,10771154.251670897,39.78451136586859,2.4837287683240894,0.2830112285786511,0.0
1835,7.299897523000137e+32,14579838948.880445,6.962494132843831e+33,5.7869255123397384e+16,10769356.559738122,39.76768216905827,2.480824903357546,0.2829676479153033,0.0
1836,7.303875668787937e+32,14583589541.749294,6.963481109245686e+33,5.783511552887063e+16,10767559.25536123,39.75085733196543,2.4779242394327734,0.2829240757505247,0.0
1837,7.307853814575738e+32,14587339777.248608,6.964466925333218e+33,5.780099253211922e+16,10765762.338209407,39.73403685334475,2.4750267729003284,0.2828805120821101,0.0
1838,7.311831960363539e+32,14591089656.108223,6.965451582345656e+33,5.776688612373171e+16,10763965.807952054,39.717220731950135,2.472132500115438,0.2828369569078801,0.0
1839,7.315810106151339e+32,14594839179.05825,6.966435081521273e+33,5.77327962943023e+16,10762169.664258773,39.70040896653477,2.4692414174379214,0.28279341022568194,0.0
1840,7.319788251939139e+32,14598588346.829067,6.967417424097382e+33,5.769872303443071e+16,10760373.906799378,39.68360155585097,2.466353521232273,0.28274987203338664,0.0
1841,7.32376639772694e+32,14602337160.151329,6.96839861131034e+33,5.766466633472223e+16,10758578.535243891,39.66679849865031,2.4634688078675735,0.2827063423288904,0.0
1842,7.32774454351474e+32,14606085619.755957,6.969378644395544e+33,5.763062618578776e+16,10756783.54926254,39.64999979368361,2.4605872737175365,0.28266282111011604,0.0
1843,7.33172268930254e+32,14609833726.374146,6.970357524587436e+33,5.759660257824377e+16,10754988.948525762,39.63320543970091,2.4577089151604783,0.28261930837500954,0.0
1844,7.335700835090342e+32,14613581480.737364,6.971335253119499e+33,5.7562595502712264e+16,10753194.732704202,39.61641543545148,2.4548337285793242,0.28257580412154165,0.0
1845,7.339678980878142e+32,14617328883.577347,6.972311831224257e+33,5.75286049498209e+16,10751400.901468713,39.59962977968381,2.451961710361585,0.28253230834770804,0.0
1846,7.343657126665944e+32,14621075935.626104,6.973287260133277e+33,5.749463091020282e+16,10749607.454490354,39.58284847114564,2.4490928568993606,0.2824888210515282,0.0
1847,7.347635272453744e+32,14624822637.615917,6.974261541077167e+33,5.746067337449683e+16,10747814.391440399,39.56607150858396,2.4462271645893434,0.2824453422310458,0.0
1848,7.351613418241544e+32,14628568990.279337,6.97523467528558e+33,5.742673233334725e+16,10746021.71199032,39.549298890745,2.4433646298327933,0.2824018718843281,0.0
1849,7.355591564029345e+32,14632314994.34919,6.976206663987209e+33,5.739280777740398e+16,10744229.415811801,39.53253061637422,2.440505249035546,0.2823584100094663,0.0
1850,7.359569709817145e+32,14636060650.558567,6.977177508409787e+33,5.735889969732256e+16,10742437.502576739,39.51576668421635,2.437649018607992,0.2823149566045745,0.0
1851,7.363547855604945e+32,14639805959.640837,6.978147209780095e+33,5.732500808376402e+16,10740645.971957231,39.499007093015365,2.434795934965086,0.2822715116677912,0.0
1852,7.367526001392747e+32,14643550922.329638,6.979115769323952e+33,5.729113292739501e+16,10738854.823625587,39.48225184151448,2.4319459945263335,0.2822280751972762,0.0
1853,7.371504147180547e+32,14647295539.358877,6.980083188266219e+33,5.725727421888777e+16,10737064.057254324,39.46550092845621,2.4290991937157718,0.2821846471912133,0.0
1854,7.375482292968347e+32,14651039811.462736,6.9810494678308e+33,5.722343194892008e+16,10735273.672516167,39.448754352582256,2.4262555289620025,0.2821412276478093,0.0
1855,7.379460438756149e+32,14654783739.375671,6.982014609240641e+33,5.7189606108175304e+16,10733483.669084046,39.43201211263365,2.4234149966981167,0.2820978165652929,0.0
1856,7.383438584543949e+32,14658527323.8324,6.982978613717732e+33,5.7155796687342424e+16,10731694.046631105,39.41527420735068,2.420577593361784,0.28205441394191527,0.0
1857,7.387416730331749e+32,14662270565.56792,6.983941482483102e+33,5.712200367711594e+16,10729904.80483069,39.39854063547285,2.4177433153951324,0.2820110197759495,0.0
1858,7.39139487611955e+32,14666013465.3175,6.984903216756825e+33,5.7088227068195944e+16,10728115.94335636,39.381811395739014,2.4149121592448615,0.2819676340656914,0.0
1859,7.39537302190735e+32,14669756023.816673,6.985863817758013e+33,5.7054466851288136e+16,10726327.461881876,39.365086486887236,2.412084121362124,0.2819242568094577,0.0
1860,7.399351167695152e+32,14673498241.801254,6.986823286704826e+33,5.702072301710375e+16,10724539.36008121,39.34836590765489,2.4092591982026024,0.28188088800558797,0.0
1861,7.403329313482952e+32,14677240120.00732,6.987781624814461e+33,5.698699555635964e+16,10722751.637628548,39.331649656778616,2.406437386226477,0.28183752765244163,0.0
1862,7.407307459270752e+32,14680981659.171227,6.988738833303159e+33,5.695328445977819e+16,10720964.294198275,39.31493773299435,2.403618681898392,0.28179417574840004,0.0
